b_quark	106.939 84.6138 -35.1973 -54.955	27.8169 6.09449 -24.3213 -11.2979
b_quark	65.5541 9.1937 62.1477 18.2482	25.3719 5.49369 24.4147 0.0252132
b_quark	52.4113 49.1619 12.0544 12.9336	37.5486 16.7327 13.1374 30.657
Z_boson	105.269 97.1184 40.4951 -1.87111	9.74295 2.60563 8.71873 -2.42789
b_quark	61.9227 -12.8211 1.92765 60.4057	97.1094 -27.8377 92.8467 4.1623
b_quark	70.7063 -6.59459 -8.6895 -69.7346	39.267 -6.35695 -28.2436 -26.1976
b_quark	77.1294 73.7925 0.628008 -22.0395	33.9314 13.3147 1.2068 -30.9052
b_quark	52.3541 30.4838 38.703 -17.2133	37.2688 14.8994 30.7262 -14.3319
b_quark	17.764 -7.50289 15.2378 3.09902	23.1984 -9.24222 19.1018 8.3901
Tau	12.1323 4.68842 -5.51185 -9.57479	7.03567 4.44571 -4.87524 -1.67752
b_quark	37.7079 -36.9784 2.01971 5.73832	10.0189 -9.07456 0.637475 0.39053
b_quark	82.3315 58.8736 56.1111 12.1019	41.9381 11.3099 4.47973 39.9167
Tau	55.7324 40.4751 24.2542 29.6049	84.7204 46.7809 43.5163 55.6083
b_quark	35.3316 -23.5391 -1.77192 -25.9543	30.8096 -29.9317 -5.4549 -2.46829
b_quark	53.7993 -21.7101 -6.99456 -48.5452	11.2012 -8.80562 -4.96086 -2.41749
b_quark	39.021 3.21989 37.0451 11.0661	79.9155 79.4116 5.24277 5.94464
b_quark	46.9216 13.8371 -30.4722 32.6212	107.336 76.6756 -61.7345 42.5833
b_quark	43.8914 28.1892 -30.2841 -14.0435	44.1319 1.91785 -39.1409 -19.8611
b_quark	43.7689 -12.5689 41.5956 -3.17364	46.8508 -0.677765 45.6642 -9.58359
Tau	57.8036 -2.86267 57.6915 -1.26548	35.3259 -14.2963 32.0755 -3.39711
Tau	70.187 -23.824 -63.3337 18.5561	28.4912 -26.4217 -3.29994 9.97996
b_quark	37.3397 -26.4422 -4.65542 25.6109	67.4353 -19.2756 -0.514664 64.4844
Z_boson	29.3305 7.10088 13.0411 25.1706	59.634 22.9527 2.63449 54.9201
b_quark	46.914 -31.4701 -20.1216 28.0749	51.8264 -11.6771 -32.6237 38.3125
b_quark	36.4615 -7.03481 35.1476 -5.20848	37.164 -30.11 10.7257 -18.4943
Tau	43.5698 -1.78388 -37.8474 21.4374	42.3042 -13.637 -24.2748 31.8003
b_quark	37.7326 -16.8744 -27.1764 19.5696	63.4538 -39.1772 -49.6877 2.27865
b_quark	37.9927 -15.7617 -25.0267 -23.4779	16.8191 -3.70362 -14.763 -5.80914
b_quark	49.2893 40.2558 23.4155 15.5932	55.8413 38.8853 38.531 10.2016
b_quark	22.1936 19.0214 1.29689 -10.5635	43.7665 41.3082 0.434885 -13.8375
b_quark	44.4906 8.81815 -33.536 27.5593	25.8584 12.0837 -3.40586 22.2164
b_quark	42.9234 -5.13467 -15.5745 39.4464	43.1244 -8.28258 -0.048614 42.1146
b_quark	59.6922 7.48485 -17.7886 56.3314	43.74 3.24913 -5.67304 43.0462
b_quark	30.3229 -1.50949 16.9024 24.7797	35.3686 -1.762 22.5585 26.8602
b_quark	10.4032 4.7242 -6.07842 -5.61155	13.0751 8.64419 -1.64028 -8.72194
b_quark	44.342 -1.4345 -23.5365 37.3192	21.5613 -2.59435 -5.78631 20.1793
b_quark	28.1933 -7.81768 -12.9285 23.4334	42.8739 -13.8825 -15.8602 37.1003
b_quark	16.414 6.13511 -14.3711 -2.78869	28.5824 23.6741 -13.577 -7.39493
Tau	22.7458 -6.82296 -21.6166 0.620395	40.5176 -15.7543 -37.2209 2.22124
Tau	48.8869 -31.0282 -35.8155 -11.8861	20.8109 -14.2037 -3.74347 -14.6349
b_quark	31.8002 -24.5378 18.281 7.58175	82.386 -31.7976 18.9151 73.4922
W_boson	13.1908 -3.95436 -12.393 -0.651379	6.84055 -6.41032 -0.493814 -1.05347
b_quark	68.6927 -65.8411 -19.0226 2.07336	91.7908 -15.4556 -4.67282 90.2628
W_boson	55.0073 -3.97207 46.3119 29.3408	40.1126 -19.6132 15.6654 31.2185
b_quark	62.3135 -40.2833 -16.5628 44.367	74.6237 -55.2258 -49.7546 5.08097
b_quark	45.6588 -0.290005 -13.6919 -43.3555	8.60236 -2.8105 -1.95321 -6.69435
b_quark	96.1289 75.3158 -35.5039 47.8571	53.5689 4.13348 -45.7891 27.174
b_quark	81.7046 21.2364 78.3033 -8.7047	53.534 52.0129 11.2914 -3.94729
b_quark	55.0837 25.214 -29.2612 39.0484	38.2554 2.35202 -12.755 35.7461
b_quark	51.7145 2.58077 42.8568 28.5228	54.4617 35.0213 40.0785 10.7625
b_quark	49.9277 3.02511 -49.5567 3.20672	36.9802 1.39006 -36.7166 0.143249
b_quark	45.748 44.1773 11.0693 1.11569	29.7013 1.03129 25.9632 13.7674
W_boson	58.5981 39.0498 30.1346 -31.5659	84.1977 52.398 65.3031 -8.65265
b_quark	24.0745 -9.72504 -2.82638 -21.437	77.8523 -75.2822 -11.7702 -15.4128
b_quark	66.6124 55.7346 -34.0176 -12.498	65.2366 1.23731 -43.102 -48.7753
W_boson	10.9455 6.76889 7.23687 -4.15527	89.2875 9.57918 88.4195 -7.62434
b_quark	14.5993 -13.3829 -2.8235 -2.93141	95.0651 -45.8228 -14.3668 -81.9376
W_boson	31.2195 -7.50401 -30.1443 -2.30696	72.7881 -21.9457 -24.6475 -64.8432
W_boson	62.6972 -62.3908 -5.27236 2.48545	54.0309 -30.7011 -43.7662 7.54668
Tau	49.814 -33.5027 27.7818 -24.1666	80.9285 -59.6263 6.25954 -54.3305
b_quark	61.4935 -14.4464 -15.8112 57.4916	38.6836 -36.0038 -12.2398 5.73224
b_quark	24.3267 -11.0864 -19.0323 9.44357	36.5701 -27.3404 -23.6979 3.28828
b_quark	67.7607 66.0531 -11.4113 -8.98936	35.004 15.8137 -30.8871 -1.92949
b_quark	72.6177 24.1997 51.9956 -44.3473	26.2908 24.146 9.37162 -1.69633
b_quark	6.20886 1.59616 0.0210386 4.30457	90.7695 63.0614 0.0900319 65.1527
W_boson	91.1168 85.147 -5.896 -31.83	94.49 7.48462 -89.1667 -30.2866
b_quark	104.897 -38.3453 63.2412 -74.27	55.1895 -49.2598 20.5988 -13.3255
b_quark	32.1149 2.07025 -3.64918 31.564	21.6252 0.41446 -8.80955 19.2976
b_quark	59.7205 53.2551 25.6699 -7.3489	55.8847 16.3198 40.9692 -34.0708
W_boson	31.8036 2.03893 31.2076 -5.38978	35.7655 22.0784 21.8796 -17.5686
Tau	51.8968 -50.8453 -6.5674 7.85793	78.3601 -13.6696 -76.5242 9.71322
b_quark	48.4504 -27.1053 18.7103 -35.2874	67.7967 -25.9421 38.9131 -48.905
b_quark	14.3712 -8.28087 0.516489 -10.9645	24.6185 -2.27786 1.67629 -24.0956
b_quark	17.929 -2.47401 17.1562 -1.87638	66.2089 -13.7004 39.6973 -51.0154
W_boson	19.8643 -10.5343 -0.217207 -16.71	77.7335 -26.9188 -69.1911 -22.9376
b_quark	110.614 -42.6641 -33.9647 -96.1462	51.456 -50.2408 -9.78219 -3.22788
b_quark	12.8094 -10.7573 -4.31914 3.49781	52.325 -4.95003 -3.83622 51.7804
W_boson	53.7265 48.7137 21.8274 5.72109	47.3272 44.7899 15.1441 0.200306
b_quark	49.6262 -48.2153 0.554538 10.9666	40.1547 -39.1294 3.64188 7.1102
b_quark	86.0766 45.8148 9.61667 -72.1126	47.6323 47.4197 0.785664 -1.45827
b_quark	47.3638 14.2253 -0.847118 44.9753	40.7714 7.10824 -0.874143 39.9192
b_quark	75.5098 72.4625 20.8177 -0.270914	27.0591 23.5733 12.5433 -1.29916
W_boson	15.479 2.22162 14.422 4.72469	41.8638 3.73417 36.4852 20.0778
W_boson	64.3443 -60.382 -5.28771 -21.4919	30.2015 -5.10834 -20.1085 -21.8481
b_quark	61.7903 -18.5431 12.2246 -57.509	84.3053 -43.3584 72.1751 -0.849396
b_quark	63.1607 -0.440033 -26.0041 -57.4056	20.0414 -0.381689 -14.0843 -13.626
b_quark	40.5386 39.6942 6.46139 2.92033	63.4901 57.3948 0.638874 26.8133
W_boson	62.322 37.5113 -8.21992 49.041	42.1076 24.1226 -10.0114 32.9632
b_quark	46.9924 -46.6816 3.39688 -0.328291	39.7183 -33.6751 18.326 -9.49799
W_boson	22.1774 9.86751 0.81451 -19.7347	52.3025 9.7386 15.3714 -48.9907
Z_boson	59.0731 -53.2728 0.317748 -25.4031	75.9895 -40.0453 0.33973 -64.5324
Z_boson	34.2989 -32.9539 8.99363 -1.82789	11.3058 -9.61545 5.18102 -1.51548
b_quark	33.2114 -30.2907 8.87223 9.44887	51.0709 -13.2175 45.9523 17.4485
b_quark	22.0974 6.98725 16.913 -11.6597	60.4542 2.35694 22.3284 -55.9744
W_boson	33.1815 -29.2369 14.0751 -6.61505	36.2614 -0.504341 35.4776 -7.18505
b_quark	90.4119 -18.9518 87.8106 -9.32549	58.3993 -46.5694 8.79787 -33.8659
Tau	53.5239 -1.31072 -32.1562 42.7307	40.4518 -2.81968 -9.99438 39.0558
b_quark	38.6256 -13.3133 -1.52175 35.9848	58.4057 -43.5045 -35.0112 16.593
b_quark	86.07 0.972009 -52.0942 -68.38	23.9446 3.52122 -1.04261 -23.2892
b_quark	30.1846 2.31179 -7.10461 28.9451	90.4556 34.5703 -49.6298 67.1306
Z_boson	84.2133 24.2037 -78.4893 -18.419	62.5085 24.9848 -8.97459 -56.5359
Tau	52.5396 -17.5541 -1.12505 49.4757	37.3626 -22.1911 -0.462883 30.0025
b_quark	37.7352 -21.221 -7.06321 30.104	32.422 -29.632 -4.60352 11.596
b_quark	23.9403 18.9413 -13.6148 3.39549	19.2298 5.55995 -2.92493 17.6874
W_boson	45.5846 32.3788 17.2142 26.998	54.4386 12.005 37.4008 37.6335
b_quark	44.7384 -20.6458 38.8408 -7.01382	56.451 -47.1433 7.06282 -29.9478
W_boson	26.0811 -14.28 -5.12507 21.1114	58.9724 -2.17557 -33.963 48.1162
b_quark	38.4043 -8.15781 35.4874 -11.4678	90.8485 -53.8903 38.0709 -62.3091
W_boson	51.3681 -6.87271 -50.8504 -1.15227	39.5597 -32.1361 -22.8544 -2.35993
b_quark	72.9629 -45.9935 -56.4208 2.72251	43.0779 -22.9188 -8.34245 35.2614
W_boson	52.3715 -29.2579 28.0087 33.1348	41.8331 -5.12664 5.47544 41.1023
b_quark	98.5752 -72.4789 62.0966 24.2984	45.8849 -13.1861 8.08397 42.9968
b_quark	57.0707 -5.78763 21.0479 52.565	54.3802 -4.9449 48.1669 24.3974
b_quark	24.596 -22.8887 5.04396 -6.1771	33.7429 -4.89684 2.80813 -33.0037
W_boson	31.5016 16.1706 22.4841 14.8655	48.9235 20.4287 42.2686 13.6089
b_quark	48.2207 -44.0991 -8.74829 -16.9263	28.3795 -24.3697 -2.88624 -13.6276
b_quark	36.2639 4.2342 5.67445 35.3196	27.9278 0.178837 23.1408 15.0654
b_quark	38.4686 1.83053 19.6723 -32.7416	78.0443 8.96591 72.2227 -27.8733
b_quark	29.3501 24.1526 -16.1201 -0.867062	77.0954 16.0463 -49.9699 -56.3182
W_boson	46.5289 4.68778 10.5664 -45.0218	12.0853 3.34371 9.59888 -6.19588
b_quark	29.8434 -24.5169 16.4818 0.655878	72.6897 -72.4507 0.25314 4.14213
W_boson	58.7154 30.9882 -6.38958 49.4171	78.2777 44.8175 -43.0432 47.5576
b_quark	72.1185 -19.6207 -6.04908 -69.0076	54.8252 -53.0397 -12.194 -5.14087
b_quark	31.1063 0.898287 -9.44362 -29.3282	37.059 1.01927 -36.5498 -4.35553
b_quark	36.4747 28.1731 -0.337878 -22.7836	68.6983 57.9604 -5.97153 -36.1513
b_quark	66.7599 47.5023 -26.0308 -38.7987	57.8744 26.6363 -8.55186 -50.491
b_quark	42.2032 -13.6003 9.84684 38.493	24.0822 -9.08182 18.2977 12.0495
b_quark	19.0903 -8.2095 15.4136 -6.48017	24.8212 -4.8853 4.50711 -23.5465
Tau	28.3767 24.9128 9.92552 9.106	55.4673 27.4063 15.4602 45.6436
W_boson	46.5163 -46.0891 -3.33304 -4.90889	20.1819 -10.7481 -1.43295 -16.8934
Tau	58.0541 -30.195 49.5492 0.51182	55.1977 -36.5408 12.63 39.3558
W_boson	25.974 -21.8346 -2.21269 13.7353	56.9078 -33.1344 -7.29618 45.6401
Tau	47.4889 -2.61117 -11.6389 -45.9321	95.5532 -94.8212 -8.91781 -7.52834
b_quark	56.3035 -36.9211 -42.1934 3.02687	56.1698 -16.8131 -52.4466 10.2103
Tau	22.9279 8.12045 21.2354 -2.37755	66.3046 63.7154 16.1858 -8.4563
Tau	15.3769 -12.4346 -1.14089 8.79619	87.117 -41.8325 -76.2508 4.6978
b_quark	45.7813 -8.61505 -14.2141 -42.4523	82.7701 -47.4938 -39.9584 -54.5993
b_quark	28.5468 26.7149 -0.503635 -9.13845	78.9683 3.65709 -68.788 -38.3843
W_boson	107.62 -0.541255 60.7597 -88.8012	21.7367 -11.9748 15.1583 -9.74513
b_quark	32.3512 -19.394 -4.13058 25.2178	103.032 -42.1468 -87.2205 34.8488
b_quark	36.7413 35.8993 -6.32344 -1.9254	104.153 44.323 -30.6485 -89.0313
W_boson	32.9342 -14.5655 -7.41803 -28.5155	37.4919 -1.46834 -3.08241 -37.2778
b_quark	77.9624 -71.6507 28.8288 9.78438	66.222 -24.1156 52.8557 31.5055
Tau	46.6413 -2.9626 44.769 -12.6181	20.4009 -10.3554 4.86749 -16.7962
b_quark	67.9209 -31.4272 -44.6361 40.196	46.9001 -21.1792 -10.8737 40.1914
b_quark	57.3532 -4.88508 14.944 54.9976	12.6028 -9.31935 4.53655 5.82474
b_quark	51.5225 0.00153503 -7.94149 50.7349	23.8009 0.0041475 -23.276 2.68995
b_quark	41.6389 35.1368 -19.4076 -10.2507	65.7538 45.7099 -26.566 -38.8708
W_boson	38.3015 37.1 -3.66748 -8.53188	54.1614 52.83 -9.41054 -7.03883
b_quark	47.8611 -18.8092 -3.36611 -43.6817	42.1155 -39.4546 -14.1252 -0.23207
b_quark	58.3105 8.5771 -20.2342 -53.8484	17.5572 1.01171 -15.2 -7.66279
b_quark	70.927 26.1215 64.8277 11.323	74.3421 72.8215 14.0704 2.88423
b_quark	42.7505 28.7537 -21.9707 22.3752	67.5348 46.3312 -25.2282 41.9576
b_quark	25.5391 21.3904 -12.7002 -3.99141	39.8146 38.0073 -10.7099 -2.91038
b_quark	31.9999 -15.8311 -26.4972 7.3345	15.3108 -14.6082 -1.47845 1.16703
b_quark	66.8731 11.2254 3.83428 65.6797	24.5213 4.43755 0.183107 23.7507
b_quark	20.6655 8.19384 14.5915 11.3817	106.328 64.3517 28.7454 79.5026
W_boson	49.1069 24.7612 -30.5177 -29.3717	51.9955 22.1233 -46.8928 -3.28862
b_quark	71.6045 -68.6216 1.30009 -19.978	8.81264 -6.33188 4.32617 -1.1755
b_quark	58.1002 32.4569 31.2299 -36.461	72.4967 47.4047 51.8746 -17.324
b_quark	82.9602 78.1917 -12.1957 -24.5407	13.2083 10.6943 -6.52143 -0.30106
b_quark	50.9061 24.6367 38.7406 21.5909	39.9618 10.9438 37.1965 8.72497
b_quark	79.9289 73.5743 30.9456 0.592411	25.5435 24.0019 7.53867 1.44092
Z_boson	51.5196 0.581569 48.2759 17.8084	60.1239 41.858 2.52792 43.0138
Z_boson	65.7331 -19.5287 -62.2512 7.61781	92.301 -22.2013 -35.0081 82.4305
W_boson	38.4343 -26.2377 -1.98929 27.9371	15.9685 -15.2035 -4.41524 0.0737099
b_quark	33.0526 -23.0722 22.1953 -7.07397	67.7277 -60.0084 4.43079 -30.8046
W_boson	92.4918 67.6327 -33.5796 53.3723	36.2582 31.841 -10.8786 13.3461
b_quark	46.3159 -45.2108 8.89635 2.12623	58.7351 -17.4384 27.0848 48.9352
W_boson	49.0616 6.25093 3.34478 -48.5019	67.6499 53.7418 40.9852 -2.04806
b_quark	106.138 -64.2218 -62.1729 -57.0775	42.8277 -27.4501 -16.9881 -27.8322
b_quark	76.1735 52.6263 36.1163 41.3644	42.6917 39.2706 3.99598 15.7151
b_quark	41.6189 14.4934 0.86295 38.7796	48.0388 19.9494 13.6704 41.2964
b_quark	59.1254 20.4468 -4.40671 -55.1439	42.8445 24.4892 -11.434 -32.9806
b_quark	14.2603 -1.07965 -2.38986 -13.3794	32.0204 -2.06333 -6.60599 -30.9828
Z_boson	50.8128 20.6476 -2.48415 -46.295	29.2751 4.50243 -28.8133 -0.572584
b_quark	61.9602 -32.6691 50.9274 -12.6778	73.1264 -7.01206 13.268 -71.4478
W_boson	47.1192 41.2334 7.01771 21.5969	88.7299 56.3232 57.6403 37.0668
b_quark	28.7525 -22.5932 -15.3096 -8.02468	84.7894 -47.2667 -0.158132 -70.2682
W_boson	73.4178 -7.19362 -34.9078 64.1524	38.9218 -19.1768 -0.410673 33.8029
b_quark	98.6625 -47.3527 -41.7878 75.6857	39.3425 -32.1481 -3.65394 21.9888
b_quark	32.5226 3.57016 8.27287 30.9687	60.7482 27.4128 10.8522 52.9494
b_quark	65.9365 46.0008 -47.045 -0.917954	33.9197 8.97452 -29.9091 -12.5689
W_boson	63.7641 -9.83429 62.9558 1.16814	27.1379 -16.3587 4.3949 21.0996
W_boson	104.375 -81.8606 -20.9832 61.2241	26.4959 -4.52681 -3.92589 25.7251
b_quark	83.316 -51.4734 13.2509 64.0233	85.4454 -38.0348 76.2689 4.45493
b_quark	46.3598 10.3752 6.39188 -44.5338	41.085 30.452 8.62192 -25.8619
b_quark	20.1181 18.101 -5.96946 -4.89746	82.0296 68.8877 -43.2058 -9.95579
b_quark	40.0053 15.3092 -30.9456 -19.7724	63.4538 11.215 -27.4375 -55.9493
Tau	12.3002 -4.78055 10.2609 4.47213	29.8213 -29.2748 5.17483 1.53659
b_quark	28.9054 -20.8169 -19.5701 1.31129	66.9799 -26.9592 -52.3547 31.6388
W_boson	51.332 45.3013 -11.3449 -21.2063	24.7673 3.55328 -1.51151 -24.3755
b_quark	55.3931 -11.3968 42.5101 33.3757	101.112 -80.644 42.9436 43.1106
b_quark	41.8697 -6.56427 -41.1383 -0.392738	34.3548 -0.388455 -34.0971 -0.114595
b_quark	55.0532 -12.1604 53.4674 2.59717	36.2454 -0.567242 35.3584 6.76167
Tau	10.9823 1.96091 3.86824 9.93216	102.538 52.8635 87.2182 10.455
b_quark	61.4751 -39.6814 -43.9464 -15.9943	90.1886 -4.81664 -48.9002 -75.5121
W_boson	20.4142 -1.12209 19.6238 -5.10289	58.7826 -1.44244 58.7274 -0.232581
b_quark	42.9442 -6.56465 -1.42015 -42.2093	60.1577 -58.4776 -11.0716 -7.69878
b_quark	96.3318 58.1319 -70.4192 -30.3999	58.316 33.1498 -9.39502 -46.8626
b_quark	58.6544 2.85802 20.4965 54.7228	70.2245 66.2901 6.87169 21.735
b_quark	79.221 -5.72718 -63.7515 46.4913	32.4663 -15.5804 -27.9821 3.29208
b_quark	37.6977 17.4139 -26.1676 20.3876	37.7985 25.7313 -20.0751 18.6051
b_quark	21.9798 10.5241 -18.0498 5.39328	76.77 76.2502 -1.22782 7.78193
b_quark	93.008 1.63815 -53.04 76.2698	25.7362 2.93315 -22.7036 10.9919
b_quark	19.1153 -3.92386 -5.04868 17.5224	35.6202 -14.206 -23.2801 22.5289
b_quark	67.3352 61.6013 -4.48697 -26.4895	65.9806 13.2058 -52.227 -37.8671
b_quark	66.6998 -11.8503 26.1838 -60.0447	45.6429 -0.649907 38.51 -24.1321
b_quark	66.3883 -17.0988 63.7349 -5.95225	29.3007 -0.580235 25.8668 -13.1008
b_quark	64.6188 2.35779 62.4785 15.7794	57.4607 40.3056 30.9574 26.4833
b_quark	84.1673 -0.0563243 -83.7346 7.42852	46.2621 -37.4629 -5.21243 26.3071
Tau	76.2582 -8.0495 -72.2547 22.9482	72.9595 -17.2775 -27.4451 65.3314
Tau	20.6598 -0.285305 -17.0806 11.4824	67.8025 -55.675 -19.3547 33.4622
Tau	79.3788 -29.4235 -73.5632 -4.53245	31.5843 -18.5866 -25.4171 -1.70889
b_quark	52.1965 -17.7548 15.6499 46.3341	32.2646 -31.1494 6.92216 2.30797
b_quark	34.4388 21.2321 -23.4862 12.89	35.6858 24.0075 -3.90336 25.7761
b_quark	22.9487 2.9224 -4.85437 21.8418	100.779 87.588 -1.28044 49.6556
b_quark	39.6998 -5.29905 -11.9802 37.2424	88.865 -28.0273 -81.5622 21.0141
b_quark	44.9367 -32.8132 -29.7508 -6.32633	78.5166 -6.08866 -38.4483 -68.0591
W_boson	29.5916 22.8242 16.617 -8.61668	52.5276 5.03235 52.0804 -4.13641
b_quark	79.4482 -70.8589 1.63961 -35.6493	65.5161 -12.1315 62.23 -15.9733
b_quark	36.1599 30.9306 4.63998 -17.6589	101.825 4.20018 66.1241 -77.2069
W_boson	58.6913 16.9417 32.6202 -45.7081	63.5434 21.1733 43.4681 -41.178
b_quark	7.49162 -3.06806 -4.91996 -2.24343	61.3551 -59.7028 -6.18241 -12.0135
W_boson	39.6486 0.520441 -39.5842 -0.697062	52.0073 4.69335 -50.6404 -10.674
W_boson	26.8065 -14.0658 -22.6869 -1.30388	79.8709 -54.4627 -57.3491 -10.9502
W_boson	73.2187 -30.6215 -51.8011 -41.6605	57.6251 -57.1182 -7.14802 -1.6478
b_quark	52.903 -14.0451 -14.751 48.6456	71.9265 -64.6741 -15.4483 27.1029
b_quark	52.3757 51.07 -10.8215 -0.701059	67.7428 41.3204 -53.4945 -1.60799
Z_boson	60.4022 18.5313 2.06677 -57.3979	16.0168 9.90854 8.4859 -8.95112
b_quark	41.5728 -31.341 12.4333 -23.9579	41.951 -7.9363 17.8861 -36.8716
b_quark	75.2038 62.7073 41.1235 -3.84742	25.7797 10.3108 18.465 -14.1369
W_boson	48.5545 -15.8233 45.8484 0.862297	45.6723 -5.4061 25.9098 37.1627
W_boson	61.6169 -41.8762 39.0569 22.6547	19.1355 -15.3374 10.0128 5.13097
b_quark	88.18 -81.9094 32.2307 3.2071	59.4608 -13.5552 14.1547 55.9823
W_boson	69.8263 57.1075 36.0346 17.6526	41.9437 5.96009 35.5669 21.3165
b_quark	65.0595 -23.8516 60.3839 0.394527	68.6461 -65.3117 20.7155 0.258645
b_quark	40.6259 -2.19969 -33.1767 22.9665	30.3327 -7.20236 -13.3224 25.9469
b_quark	45.7386 1.99469 -44.2774 10.4916	38.578 18.8086 -8.93084 32.2066
Tau	38.1438 -5.53954 -37.1724 6.27092	74.3509 -0.553764 -43.6509 60.1597
W_boson	23.838 -23.4208 3.7175 -1.24452	83.0875 -27.4361 78.1064 -6.77109
W_boson	40.0834 -27.3597 -0.0448118 -29.2194	82.2334 -53.7607 -7.85041 -61.694
b_quark	69.281 -48.6203 -31.4146 -37.8361	64.4706 -20.3272 -1.13081 -61.0288
b_quark	40.2834 -16.8655 36.0246 4.80191	90.4763 -18.8548 5.01117 88.249
W_boson	65.8411 -13.5619 -0.544764 64.3932	15.8938 -9.89713 -5.02423 11.1834
b_quark	83.525 -70.7374 5.55377 -43.8673	42.6014 -18.9416 10.0682 -36.5685
b_quark	39.8793 25.7332 24.9419 -16.9879	56.8481 44.6718 32.8149 -11.91
b_quark	21.4045 0.428613 -18.8992 -9.12764	13.2854 8.64545 -8.00016 -4.50364
b_quark	25.6061 12.043 -16.7511 14.5797	78.5339 5.52888 -73.802 25.9383
b_quark	63.479 15.4922 20.3842 -57.936	25.7149 18.4298 16.687 -5.06676
b_quark	19.4631 -15.155 -6.07742 9.73302	13.7861 -12.8786 -2.58237 0.240299
b_quark	29.9236 26.3738 0.933687 13.4723	64.0556 57.542 7.18671 26.8872
b_quark	85.2522 70.7068 -16.7734 -44.3809	45.7779 24.4744 -20.3689 -32.623
b_quark	16.526 -13.8942 7.5566 -2.34243	46.1288 -19.3442 41.0165 -7.33798
Tau	51.5508 12.6897 -0.895805 -49.925	24.69 2.57951 -15.5011 -18.9606
b_quark	56.3891 -23.9343 26.908 -43.1898	66.5832 -27.6705 39.305 -45.8837
b_quark	26.0922 24.138 -0.149021 -8.98142	24.4091 20.8124 -7.09088 -9.74142
b_quark	28.5039 -1.65182 0.955872 -28.131	68.2 -1.37249 6.44265 -67.7523
Z_boson	65.4728 -3.98582 4.90556 -65.1192	10.331 -0.0734195 4.33076 -9.04121
b_quark	46.8102 -41.2883 21.3487 3.63705	75.1947 -0.034047 75.0339 2.58624
b_quark	108.138 44.3377 87.8306 -44.6803	35.5166 31.2795 12.0046 -11.0198
b_quark	21.2314 5.84244 7.23184 18.6243	59.3845 11.0427 10.0369 57.3268
Tau	62.2884 54.304 -29.1507 -8.83174	9.91728 6.12767 -1.64723 -7.41192
b_quark	97.6485 -2.04629 76.7944 60.1347	57.1759 -48.9108 2.92589 29.1682
b_quark	89.5374 5.88169 -59.629 66.4023	41.9636 2.85906 -32.3396 26.2573
b_quark	12.1888 10.9019 3.24549 1.30756	48.674 23.774 31.3355 28.365
W_boson	44.3145 15.8798 -35.8511 -20.5416	66.6502 27.4455 -1.27022 -60.688
Tau	70.1236 -15.4163 -15.6577 66.5683	81.0744 -75.7705 -11.0372 26.5881
b_quark	46.3877 -15.3671 -43.5612 0.787186	44.2967 -34.0562 -22.6262 16.5215
W_boson	41.7136 1.02642 -27.6326 31.1619	43.1634 41.8909 -10.1816 0.467991
b_quark	10.6743 -9.03419 -3.08456 2.31027	130.883 -81.87 -92.1322 43.8389
W_boson	92.2059 33.0492 -51.4806 -68.9571	74.3175 63.9917 -28.6431 -24.5639
b_quark	78.6959 -76.4873 -0.217265 18.0338	36.2249 -13.5005 -31.6688 10.469
b_quark	67.9497 18.331 37.9563 -53.1317	62.958 29.1378 32.0386 -45.5055
b_quark	22.8054 8.5543 -20.6934 1.10513	19.9821 17.9862 -2.07279 7.34932
W_boson	47.8367 6.50517 -23.0338 41.3658	42.3836 1.22642 -12.504 40.4248
b_quark	42.2447 -16.2066 38.6172 3.6326	69.9746 -57.6501 29.6578 25.9972
W_boson	43.941 1.13264 -42.853 9.4235	13.9237 0.0178484 -13.2604 3.69908
b_quark	70.3598 -8.83957 66.6628 20.2722	80.1657 -66.6406 30.2344 32.465
b_quark	19.7857 7.7074 -15.5166 8.59251	76.6614 35.9153 -61.0611 29.0023
Tau	69.233 -13.8895 -63.4491 -23.9028	36.813 -9.23043 -1.21421 -35.572
b_quark	29.9489 -12.4635 2.85118 26.7581	83.0332 -41.8254 17.3007 69.4864
Z_boson	18.2688 -8.47091 -2.07282 -15.8578	77.1651 -11.1494 -52.0118 -55.8452
Tau	55.3218 -42.5883 -12.1664 -33.0993	59.3084 -1.80728 -1.48533 -59.2356
b_quark	98.793 -41.9963 83.388 32.0207	49.1434 -13.7718 8.47025 46.219
b_quark	78.6851 -23.1552 24.8501 70.8532	28.674 -5.15082 25.7604 10.7048
b_quark	46.5645 -15.5256 43.7005 -0.046694	20.5828 -2.6216 19.9057 -1.75197
W_boson	66.7419 19.4671 57.4342 27.7935	56.836 54.2823 13.6732 9.61601
b_quark	57.4256 -32.4118 -19.3767 43.0609	70.9004 -62.3962 -27.8308 18.4812
b_quark	23.5743 18.9139 -4.78289 -12.5565	40.5882 29.6767 -26.8436 -5.35177
b_quark	35.4465 17.8261 -17.6428 -24.697	50.566 22.1136 -4.5072 -45.0569
b_quark	53.9606 9.17686 -0.75322 53.0046	33.4836 31.0544 -9.98182 6.29833
b_quark	92.1965 -24.4868 -47.091 -75.2698	14.3919 -4.70135 -7.28843 -10.6972
b_quark	102.366 67.8033 34.8457 68.19	35.3213 10.9555 32.9402 5.00414
b_quark	65.8971 54.6926 36.5195 0.062147	41.3965 20.4206 35.6601 2.74894
